authorId,paperId
2118750009,891e7ed8cbc8a0cdc463f7d33fab2f17d481e366
143922198,95956b3cc15c4846e4ec5a9964f41091740bb6e9
39978786,67c2eeaf571d46f66ac554a6c23f8eb030681a1c
114566285,4e4fe89e60d167d55040ec4bb9871898ae699edf
145963904,7d89110f5603e38d3fd4866b484647a5fafeea10
3570022,26184998a332c996177508ef4c61724bcd91b188
2512401,0e834e776d8d4a30dfcb71c7db3e29a4f52e20c4
2118167818,a033df26709450f150f95896e89994c614a63137
72271786,13c0ba67daa2e3af07f10c31a8b2836994088709
3951029,67d0f9f871404aff7ff7dabbb8dfbfeaf17d0d2e
8206211,a8a473d4cc40481f4e564af92dcc55a80875f40e
46318688,8e2eca50b368662ff3232d1772d21478f51a8dce
6047002,5b1659af4b76ecc6ac95107c9e7ebea42025a493
2190149,cfd55aeec363d9e0c29b127aa8c0fc8bfbb24085
1394357622,0e139ad358fb6bf4450e489351e988c33b81d614
2107916986,b97f0ad4bdbd98ac70cadf4f58d06bbaff72acda
1930563,1c18aafa3ef691f8dced916425f77cc6670513bc
1721328,f0776fd829bc01c4536c704e8babe8a2e0dfec88
2005664,763e0eada0cc9045551fa89ade1d79ba9057795e
2237657,0d730ac990f1ff11fa4f903b3fdfc3dcd01177cf
2108080497,41339c9ff628ae12adcea7882a43ef0d8d5836c0
2136078397,26b5d9fb2061a6728e7d5aac645722e92af7d835
49394654,f4d546b9cd5681430de63e7d8739dc2d50045fb4
5563312,a1d726c470ae133d386b41c8982f1fd9095d3e34
2114190439,6acccf5d693237c98438acbbb8e3f8b9fcfc201d
144370734,7c750876116e627bfe3dee0cbe255133800d0a31
2243504380,81d0e3f38c08c65998798a143411ceadaf5edc68
48771317,fc67f5e993854032782ff45ebc45cb9dfb2d2fe0
1866603,d374feb5b73028bf54382f2279c1657b94cc9e96
1402397268,55a3f3dcbff6cc4370307b4f8e0e6252248b9f1a
2583571,e7eb53aafa4f5f8247dd7913592cece85d6c7fc8
145168372,a2398ea915e3d2f486711d89f40407d5ec0f1a37
2108415500,fdda05d941b1aacb5a595f50f2592f677e5cecc8
9896432,954de156179b313a2988871464ad786220317bb8
134113663,8767e10650fcf1c027d34e591a3bafdb8003af34
115101310,69249c6bb4125cd59c27e52ad3154b6ea59d14ed
121153833,1531dab192ea95ecee728b189c3a64a5d72c8a33
145392231,88a0701a6d2bea8cda15da6572a53bedd8ad1d35
2606026,9fbe99b7460b55913395d1ad241defa87debed06
3709289,7d91c8cddbaad8fe1d0cb6eb4b5127eb367ca899
49196099,ad73055744f138355e0cb991da381cca7adcf43e
144031692,9eddcdf169b9dee6bbe463b471f0a061ff88ab1b
2107951968,4b38632d6f36e28ad914cefbcebad859df1e73d7
2051962480,4db47045f9e33429590f996de772b6f352a216cb
6284639,2dfc0d42570f8cf902dc5986e22bc540734103d8
2218779,80ef0f80d32a85f8514f4557093eab7d81a612f3
145877870,45a3075e516f3f1330ca957e74e3611f6535b1a9
2391599,a031ca1b1bd16b39cd76ddca82fa44b7c6effc75
20534667,732c82945bae56b822f5d89670ca4e48ca50dcfb
8159757,590e46b6b27e590164d2d5a99504b53e3d697fa8
2152765889,691dd31c7f6251c72396568df5ce5a4a1a8d3484
5031377,9fe33ea5e635e0fe3270947d037b07054e608435
1689047,ae14be84c7c593cbeaa9bdf1ebdd228f7d431f1d
49373971,8d050c7e935ba29e96d1d582213a539de95bc854
1693560,746cd7d92171463421251e0b4d961a0c082098fa
4038513,575344badcd0e67dee66ccf5091c59a9e08349f4
144055692,fb3dc58cb17c54b997e6301cbde7773f77427833
48732236,b7cb57f59716b7b63a8b4489b0a0deaa703cf7f1
114469236,a8aa433618bd35c333ffc87e033c4a15147bf5ec
3737468,d7fc4e3b24623f4263f5db95a5e2ebe50a2de3f0
2186955,165f849a28473dbd0e48bd7b4742a35bed271cbb
1732687,31e749e9ea2220dd5257c8f206d910918d264ff6
1969844,519c6e32bab36de21465eb1e8b8307bd73168729
9176423,817682f2c79ec0d8caadbf06741006e9ed7a25a8
121856640,f9dcb461fa496fbc617b32c58dfbeed7cc0ec1f0
1840964,6f53293fe165848ffc674c2a9a60fa7f371b7dc7
